mx,my,mz
-0.108047,0.00936111,-0.0335564
0.107621,0.0315393,0.012855
0.0619974,0.0520654,-0.00965681
-0.0432803,-0.0530874,0.015168
0.0449181,0.00950607,0.00720657
-0.045956,0.0547405,-0.0398231
0.0478784,-0.100454,0.0633469
-0.0513487,0.100374,-0.0642329
0.0787842,-0.0422107,0.0422798
-0.0898203,-0.0238078,-0.0119947
0.0619974,0.0520654,-0.00965681
-0.0432803,-0.0530874,0.015168
0.0449181,0.00950607,0.00720657
-0.045956,0.0547405,-0.0398231
0.0478784,-0.100454,0.0633469
-0.0513487,0.100374,-0.0642329
0.0787842,-0.0422107,0.0422798
-0.0898203,-0.0238078,-0.0119947
-0.0134781,-0.0479758,0.020551
-0.0158732,0.0455342,-0.0271576
0.0252674,0.000264215,0.00661227
-0.0117413,-0.0753438,0.0347911
0.00306392,0.115631,-0.0573869
-0.000205554,-0.116621,0.0586482
-0.00657991,0.0776186,-0.0408271
0.0202022,0.00144956,0.00466364
-0.0134781,-0.0479758,0.020551
-0.0158732,0.0455342,-0.0271576
0.0252674,0.000264213,0.00661227
-0.0117413,-0.0753438,0.0347911
0.00306391,0.115631,-0.0573869
-0.000205552,-0.116621,0.0586482
-0.00657991,0.0776186,-0.0408271
0.0202022,0.00144956,0.00466364
-0.0452076,0.0410687,-0.0327412
0.0612556,-0.0385539,0.0357595
-0.0912956,0.00682794,-0.0278093
0.0852681,0.0546181,-0.00472957
-0.0553223,-0.109779,0.0404902
0.0497377,0.112289,-0.0432444
-0.0491747,-0.066274,0.0202322
0.0493145,0.00557491,0.0103589
-0.0452076,0.0410687,-0.0327412
0.0612556,-0.0385539,0.0357595
-0.0912956,0.00682794,-0.0278093
0.0852681,0.054618,-0.00472957
-0.0553223,-0.109779,0.0404902
0.0497377,0.112289,-0.0432444
-0.0491747,-0.066274,0.0202322
0.0493145,0.00557491,0.0103589
0.0638777,-0.0648579,0.0497002
-0.0875684,0.0563265,-0.0517302
0.108047,-0.00936111,0.0335564
-0.107621,-0.0315393,-0.012855
0.0898084,0.0725117,-0.0125244
-0.0649393,-0.078197,0.0220253
0.0788921,0.041907,-3.32105e-05
-0.0797428,0.0207184,-0.0317173
0.0638777,-0.0648579,0.0497002
-0.0875684,0.0563265,-0.0517302
0.108047,-0.00936112,0.0335564
-0.107621,-0.0315393,-0.012855
0.0898084,0.0725117,-0.0125244
-0.0649393,-0.078197,0.0220253
0.0788921,0.041907,-3.32118e-05
-0.0797428,0.0207184,-0.0317173
-0.0478784,0.100454,-0.0633469
0.0513487,-0.100374,0.0642329
-0.0787842,0.0422107,-0.0422798
0.0898203,0.0238078,0.0119947
-0.0619974,-0.0520654,0.0096568
0.0432803,0.0530874,-0.015168
-0.0449181,-0.00950607,-0.00720657
0.0459561,-0.0547405,0.0398231
-0.0478784,0.100454,-0.0633469
0.0513487,-0.100374,0.0642329
-0.0787842,0.0422107,-0.0422798
0.0898203,0.0238078,0.0119947
-0.0619974,-0.0520654,0.0096568
0.0432803,0.0530874,-0.015168
-0.0449181,-0.00950607,-0.00720657
0.0459561,-0.0547405,0.0398231
-0.00306392,-0.115631,0.0573869
0.000205541,0.116621,-0.0586482
0.00657991,-0.0776186,0.0408271
-0.0202022,-0.00144956,-0.00466364
0.0134781,0.0479758,-0.020551
0.0158732,-0.0455342,0.0271576
-0.0252674,-0.000264221,-0.00661227
0.0117413,0.0753438,-0.0347911
-0.00306392,-0.115631,0.0573869
0.000205541,0.116621,-0.0586482
0.00657991,-0.0776186,0.0408271
-0.0202022,-0.00144956,-0.00466364
0.0134781,0.0479758,-0.020551
0.0158732,-0.0455342,0.0271576
-0.0252674,-0.000264219,-0.00661227
0.0117413,0.0753438,-0.0347911
0.0553223,0.109779,-0.0404902
-0.0497377,-0.112289,0.0432444
0.0491747,0.066274,-0.0202322
-0.0493145,-0.00557492,-0.0103589
0.0452076,-0.0410687,0.0327412
-0.0612556,0.0385539,-0.0357595
0.0912956,-0.00682794,0.0278093
-0.0852681,-0.0546181,0.00472958
0.0553223,0.109779,-0.0404902
-0.0497377,-0.112289,0.0432444
0.0491747,0.066274,-0.0202322
-0.0493145,-0.00557492,-0.0103589
0.0452076,-0.0410687,0.0327412
-0.0612556,0.0385539,-0.0357595
0.0912956,-0.00682795,0.0278093
-0.0852681,-0.054618,0.00472958
-0.0898084,-0.0725117,0.0125244
0.0649393,0.078197,-0.0220253
-0.0788921,-0.041907,3.32174e-05
0.0797428,-0.0207184,0.0317173
-0.0638777,0.0648579,-0.0497002
0.0875684,-0.0563265,0.0517302
-0.108047,0.00936111,-0.0335564
0.107621,0.0315393,0.012855
-0.0898084,-0.0725117,0.0125244
0.0649393,0.078197,-0.0220253
-0.0788921,-0.041907,3.32192e-05
0.0797428,-0.0207184,0.0317173
-0.0638777,0.0648579,-0.0497002
0.0875684,-0.0563265,0.0517302
-0.108047,0.00936112,-0.0335564
0.107621,0.0315393,0.012855
0.0619974,0.0520654,-0.00965681
-0.0432803,-0.0530874,0.015168
0.0449181,0.00950606,0.00720657
-0.045956,0.0547405,-0.0398231
0.0478784,-0.100454,0.0633469
-0.0513487,0.100374,-0.0642329
0.0787842,-0.0422107,0.0422798
-0.0898203,-0.0238078,-0.0119947
0.0619974,0.0520654,-0.00965681
-0.0432803,-0.0530874,0.015168
0.0449181,0.00950607,0.00720657
-0.045956,0.0547405,-0.0398231
0.0478784,-0.100454,0.0633469
-0.0513487,0.100374,-0.0642329
0.0787842,-0.0422107,0.0422798
-0.0898203,-0.0238078,-0.0119947
-0.0134781,-0.0479758,0.020551
-0.0158732,0.0455342,-0.0271576
0.0252675,0.000264219,0.00661227
-0.0117413,-0.0753438,0.0347911
0.00306392,0.115631,-0.0573869
-0.000205557,-0.116621,0.0586482
-0.0065799,0.0776186,-0.0408271
0.0202022,0.00144956,0.00466364
-0.0134781,-0.0479758,0.020551
-0.0158732,0.0455342,-0.0271576
0.0252674,0.000264216,0.00661227
-0.0117413,-0.0753438,0.0347911
0.00306392,0.115631,-0.0573869
-0.000205555,-0.116621,0.0586482
-0.00657991,0.0776186,-0.0408271
0.0202022,0.00144956,0.00466364
-0.0452076,0.0410687,-0.0327412
0.0612556,-0.0385539,0.0357595
-0.0912956,0.00682793,-0.0278093
0.0852681,0.0546181,-0.00472958
-0.0553223,-0.109779,0.0404902
0.0497377,0.112289,-0.0432444
-0.0491747,-0.066274,0.0202322
0.0493145,0.00557491,0.0103589
-0.0452076,0.0410687,-0.0327412
0.0612556,-0.0385539,0.0357595
-0.0912956,0.00682794,-0.0278093
0.0852681,0.0546181,-0.00472958
-0.0553223,-0.109779,0.0404902
0.0497377,0.112289,-0.0432444
-0.0491747,-0.066274,0.0202322
0.0493145,0.00557491,0.0103589
